,id,input_a,input_b,output_add,output_sub,output_add_MR1,output_sub_MR1,output_add_MR2,output_sub_MR2,output_add_MR3,output_sub_MR3,output_add_MR4,output_sub_MR4,MR1_checker_add,MR2_checker_add,MR3_checker_add,MR4_checker_add,MR1_checker_sub,MR2_checker_sub,MR3_checker_sub,MR4_checker_sub
324,3NFJDwZ2miHBfT827d6ApM,5,5,10,0,10,0,30,0,13,3,-4,0,No-violated,No-violated,Violated,Violated,No-violated,Violated,Violated,No-violated
325,NpxBavDqTrpArfRgAEWd3e,7,1,8,6,8,-6,24,18,11,9,-2,-6,No-violated,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated
326,cBAAoviLkJ8ptWMV9gZAzY,5,2,7,3,7,-3,21,9,10,6,-1,-3,No-violated,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated
327,F6UWcsKxkuCeKwYeXSXk7z,0,0,0,0,0,0,0,0,3,3,6,0,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated,No-violated
328,36bxp76A7D3q4nugV7W5b9,0,0,0,0,0,0,0,0,3,3,6,0,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated,No-violated
329,XS7vWYWBCzkd26vPXcEgF8,0,5,5,-5,5,5,15,-15,8,-2,1,5,No-violated,No-violated,Violated,Violated,Violated,Violated,Violated,Violated
330,YUCifF64Tk48FwRabRnNF6,0,2,2,-2,2,2,6,-6,5,1,4,2,No-violated,No-violated,Violated,Violated,Violated,Violated,Violated,Violated
331,8urdZ4JtJeLcztpRUo9E9y,0,2,2,-2,2,2,6,-6,5,1,4,2,No-violated,No-violated,Violated,Violated,Violated,Violated,Violated,Violated
332,9H4fb5Ds2tnLXquscwnPsH,0,0,0,0,0,0,0,0,3,3,6,0,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated,No-violated
333,isq4bgptQ4DF7pZbFiMexL,0,0,0,0,0,0,0,0,3,3,6,0,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated,No-violated
334,QWCP7KbpBvFwa97chSyTbo,0,9,9,-9,9,9,27,-27,12,-6,-3,9,No-violated,No-violated,Violated,Violated,Violated,Violated,Violated,Violated
335,PZqHQHg2JCEReeM8H2n7mF,0,9,9,-9,9,9,27,-27,12,-6,-3,9,No-violated,No-violated,Violated,Violated,Violated,Violated,Violated,Violated
336,d79N7yF8ZHfhnadzWk6EZn,0,9,9,-9,9,9,27,-27,12,-6,-3,9,No-violated,No-violated,Violated,Violated,Violated,Violated,Violated,Violated
337,fux5Hfs44AtQT66B4pn6iV,0,0,0,0,0,0,0,0,3,3,6,0,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated,No-violated
338,jMgqC4ciqfSBTLdh5ySLYR,7,0,7,7,7,-7,21,21,10,10,-1,-7,No-violated,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated
339,PWSjyLY9tecdFhSvckFaLQ,3,0,3,3,3,-3,9,9,6,6,3,-3,No-violated,No-violated,Violated,No-violated,Violated,No-violated,Violated,Violated
340,AmEXc9m4EeRJ9SKBivZTpe,1,0,1,1,1,-1,3,3,4,4,5,-1,No-violated,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated
341,HQGKRAKtMrtMFdDLAa4ETc,0,1,1,-1,1,1,3,-3,4,2,5,1,No-violated,No-violated,Violated,Violated,Violated,Violated,Violated,Violated
342,n9vENzxPq9Ty77RFRyvS5j,0,0,0,0,0,0,0,0,3,3,6,0,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated,No-violated
343,mkTVgkjaQfAVEenKDJsEsS,5,0,5,5,5,-5,15,15,8,8,1,-5,No-violated,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated
344,Qp5j5ZeXpbAFZDoGcHd9aX,4,0,4,4,4,-4,12,12,7,7,2,-4,No-violated,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated
345,gxagQxiMomu7eBuSCgfPLv,4,2,6,2,6,-2,18,6,9,5,0,-2,No-violated,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated
346,GZVgjagodBYDVtewcZUzo9,4,2,6,2,6,-2,18,6,9,5,0,-2,No-violated,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated
347,cqV8PWwvjQJkvCTec9gDit,0,0,0,0,0,0,0,0,3,3,6,0,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated,No-violated
348,bnZAiFgCDNW5Q8DhX3PWuh,0,6,6,-6,6,6,18,-18,9,-3,0,6,No-violated,No-violated,Violated,Violated,Violated,Violated,Violated,Violated
349,QTAKHoCvDfTTYc4WXyNd5y,0,6,6,-6,6,6,18,-18,9,-3,0,6,No-violated,No-violated,Violated,Violated,Violated,Violated,Violated,Violated
350,FthZs9aDtUAwYTdcyRLQf8,7,6,13,1,13,-1,39,3,16,4,-7,-1,No-violated,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated
351,QzCzyBzmN6GpBQMZhc79qK,5,5,10,0,10,0,30,0,13,3,-4,0,No-violated,No-violated,Violated,Violated,No-violated,Violated,Violated,No-violated
352,EyQY83f4maSLQD3SWEENWd,0,0,0,0,0,0,0,0,3,3,6,0,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated,No-violated
353,Y9PAxMUaxLtiVqm47dY9AK,0,0,0,0,0,0,0,0,3,3,6,0,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated,No-violated
354,8QmoTpUvTkbWeRzVKhfERN,0,0,0,0,0,0,0,0,3,3,6,0,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated,No-violated
355,CjvYNu56iVu3YAyCuqfE2j,8,0,8,8,8,-8,24,24,11,11,-2,-8,No-violated,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated
356,5XWYWdVx76Tp6wzaRbfnae,8,0,8,8,8,-8,24,24,11,11,-2,-8,No-violated,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated
357,TV3paHa3cun2mXLSYzB3m4,0,0,0,0,0,0,0,0,3,3,6,0,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated,No-violated
358,beomDYe9PgLBWaeKZBRFAP,6,0,6,6,6,-6,18,18,9,9,0,-6,No-violated,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated
359,R57qC5FofZMsEStL6pXBKH,2,0,2,2,2,-2,6,6,5,5,4,-2,No-violated,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated
360,hhtEcAp7yaZGQhvDjDN2aS,2,0,2,2,2,-2,6,6,5,5,4,-2,No-violated,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated
361,MStwBc3EzSUPFgCNPMiigg,2,9,11,-7,11,7,33,-21,14,-4,-5,7,No-violated,No-violated,Violated,Violated,Violated,Violated,Violated,Violated
362,4vQhdBbG3JeKTpY2uYswYf,1,0,1,1,1,-1,3,3,4,4,5,-1,No-violated,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated
363,KTrSV85T2z6PyVpbTbP4oi,1,3,4,-2,4,2,12,-6,7,1,2,2,No-violated,No-violated,Violated,Violated,Violated,Violated,Violated,Violated
364,bQXZd78xQzwvmJyrrT8QAt,6,1,7,5,7,-5,21,15,10,8,-1,-5,No-violated,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated
365,Yfs3iYAkfsvrG9Y4ag7CTR,0,1,1,-1,1,1,3,-3,4,2,5,1,No-violated,No-violated,Violated,Violated,Violated,Violated,Violated,Violated
366,HMMcgHLsGegwUARBDhkEeA,0,1,1,-1,1,1,3,-3,4,2,5,1,No-violated,No-violated,Violated,Violated,Violated,Violated,Violated,Violated
367,RDhaCEsoSwbqbCStqt4vi5,8,0,8,8,8,-8,24,24,11,11,-2,-8,No-violated,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated
368,2tthX8a5Yj5PYB9AAVBtQ7,8,0,8,8,8,-8,24,24,11,11,-2,-8,No-violated,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated
369,VHSyUaTs8ux2QvM5MXYFgg,8,5,13,3,13,-3,39,9,16,6,-7,-3,No-violated,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated
370,EJLpEH8KA7FKCPCqgVABVg,5,8,13,-3,13,3,39,-9,16,0,-7,3,No-violated,No-violated,Violated,Violated,Violated,Violated,Violated,Violated
371,K3KbacoDeZFFpRhPv7CET9,5,0,5,5,5,-5,15,15,8,8,1,-5,No-violated,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated
372,ibdqHysoKdALcKDbApbkuU,0,0,0,0,0,0,0,0,3,3,6,0,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated,No-violated
373,7onxBay4n8e43P7YWuVTi5,2,2,4,0,4,0,12,0,7,3,2,0,No-violated,No-violated,Violated,Violated,No-violated,Violated,Violated,No-violated
374,2V5bUgYR3qRgmNYBeQEf8h,2,2,4,0,4,0,12,0,7,3,2,0,No-violated,No-violated,Violated,Violated,No-violated,Violated,Violated,No-violated
375,2J6xDELPQvbwXHYbKMbiJB,2,2,4,0,4,0,12,0,7,3,2,0,No-violated,No-violated,Violated,Violated,No-violated,Violated,Violated,No-violated
376,LB3XVTuC9ZgeugBeBPoKKA,2,2,4,0,4,0,12,0,7,3,2,0,No-violated,No-violated,Violated,Violated,No-violated,Violated,Violated,No-violated
377,FJykMP66yvF4saVBXmhhQx,0,0,0,0,0,0,0,0,3,3,6,0,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated,No-violated
378,kke5jbF4eEiEAcLkiWB3uk,0,0,0,0,0,0,0,0,3,3,6,0,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated,No-violated
379,FmDZgiGHpt73pigcsfiegR,4,0,4,4,4,-4,12,12,7,7,2,-4,No-violated,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated
380,ECkVa6CS9rseYwpzxvk2xJ,6,0,6,6,6,-6,18,18,9,9,0,-6,No-violated,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated
381,egijGXVCBnWZMwTqAaTeon,0,6,6,-6,6,6,18,-18,9,-3,0,6,No-violated,No-violated,Violated,Violated,Violated,Violated,Violated,Violated
382,86vsaEw5JaGDx8ZJcxmUdk,8,0,8,8,8,-8,24,24,11,11,-2,-8,No-violated,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated
383,oWvrWNJSjzKZtNBxdfEBsB,8,0,8,8,8,-8,24,24,11,11,-2,-8,No-violated,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated
384,geyZmKvVvdERHCG8VMya9Q,8,0,8,8,8,-8,24,24,11,11,-2,-8,No-violated,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated
385,hQyPL637qJ5oevtsZrznp8,0,0,0,0,0,0,0,0,3,3,6,0,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated,No-violated
386,hirnqrLGsvnnHom72A8MF8,0,2,2,-2,2,2,6,-6,5,1,4,2,No-violated,No-violated,Violated,Violated,Violated,Violated,Violated,Violated
387,9UoJqCecgLGGSSLvkoYs34,0,0,0,0,0,0,0,0,3,3,6,0,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated,No-violated
388,Q6dqzU8CdGJsBrxZZSb8oj,0,0,0,0,0,0,0,0,3,3,6,0,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated,No-violated
389,CzSn2r9oYGe9v7uUSavMGK,2,0,2,2,2,-2,6,6,5,5,4,-2,No-violated,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated
390,84L5RCtTS4zh8YbXR6u7LE,2,0,2,2,2,-2,6,6,5,5,4,-2,No-violated,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated
391,ZK4HE74CUqbmNokPb3ZZHM,0,2,2,-2,2,2,6,-6,5,1,4,2,No-violated,No-violated,Violated,Violated,Violated,Violated,Violated,Violated
392,URSrJymh4o4fvT7o8WLhH7,0,5,5,-5,5,5,15,-15,8,-2,1,5,No-violated,No-violated,Violated,Violated,Violated,Violated,Violated,Violated
393,2ebN84fmwfCr2zxuhgu4vn,9,0,9,9,9,-9,27,27,12,12,-3,-9,No-violated,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated
394,gVaeEUXm63howj5Fd2hXfr,9,0,9,9,9,-9,27,27,12,12,-3,-9,No-violated,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated
395,WZeJhmFCyxQiSLeubDUGA3,9,5,14,4,14,-4,42,12,17,7,-8,-4,No-violated,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated
396,bCaXhjhM7JKLpbyhbsjqkq,9,5,14,4,14,-4,42,12,17,7,-8,-4,No-violated,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated
397,hPsSRnwfwfiGQG2KviPsFs,0,0,0,0,0,0,0,0,3,3,6,0,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated,No-violated
398,fX774bfogPE8oaUkGiK5xv,0,5,5,-5,5,5,15,-15,8,-2,1,5,No-violated,No-violated,Violated,Violated,Violated,Violated,Violated,Violated
399,nw3HmiYn28gUHAHYC7GvVi,0,5,5,-5,5,5,15,-15,8,-2,1,5,No-violated,No-violated,Violated,Violated,Violated,Violated,Violated,Violated
400,bBrAzTfFgFrBrpqtssYtqs,0,5,5,-5,5,5,15,-15,8,-2,1,5,No-violated,No-violated,Violated,Violated,Violated,Violated,Violated,Violated
401,gPoMEWxTqVUEGawG3C7gKD,4,5,9,-1,9,1,27,-3,12,2,-3,1,No-violated,No-violated,Violated,Violated,Violated,Violated,Violated,Violated
402,btsoFmG7wj673aMsvdd6wx,0,0,0,0,0,0,0,0,3,3,6,0,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated,No-violated
403,nDmgc49ibEN2agHveJ62ud,0,0,0,0,0,0,0,0,3,3,6,0,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated,No-violated
404,bG8d54gaoMLoV4AdcTbJKS,0,0,0,0,0,0,0,0,3,3,6,0,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated,No-violated
405,j7kaiPRTWytJsGDTpvHBvE,0,0,0,0,0,0,0,0,3,3,6,0,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated,No-violated
406,HQJMNvmStvqKGoFUXTnR7A,0,0,0,0,0,0,0,0,3,3,6,0,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated,No-violated
407,YnsXjJS3NzhtjyJJ5Littj,0,0,0,0,0,0,0,0,3,3,6,0,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated,No-violated
408,AHxzPP5YaN8tLYsdx8dcAW,0,0,0,0,0,0,0,0,3,3,6,0,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated,No-violated
409,SMb7seDjW4FqMpQ9Nb9wcR,0,4,4,-4,4,4,12,-12,7,-1,2,4,No-violated,No-violated,Violated,Violated,Violated,Violated,Violated,Violated
410,RmYx9husuKJ9MMUDkoLSvD,0,4,4,-4,4,4,12,-12,7,-1,2,4,No-violated,No-violated,Violated,Violated,Violated,Violated,Violated,Violated
411,6VujdsjLJsiu2cVC9rZum3,8,4,12,4,12,-4,36,12,15,7,-6,-4,No-violated,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated
412,2ZQonLM7VzbYMv8XCiMn5d,0,0,0,0,0,0,0,0,3,3,6,0,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated,No-violated
413,RwbPjtkPbYRAsxjpZpRThF,0,0,0,0,0,0,0,0,3,3,6,0,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated,No-violated
414,2kE5FHkGMgFFWp7vijd9RA,0,0,0,0,0,0,0,0,3,3,6,0,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated,No-violated
415,etnvYeDFBfGXhqTrhJ3627,0,0,0,0,0,0,0,0,3,3,6,0,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated,No-violated
416,fALyGesZujYaLYkP33LrRJ,0,0,0,0,0,0,0,0,3,3,6,0,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated,No-violated
417,PfHVNCM4eNcipL9NhjB94X,8,0,8,8,8,-8,24,24,11,11,-2,-8,No-violated,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated
418,aaCxqTLeYbhGJnA24hCFbX,6,0,6,6,6,-6,18,18,9,9,0,-6,No-violated,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated
419,g6QP27tRnEuuPDSejALCYZ,6,6,12,0,12,0,36,0,15,3,-6,0,No-violated,No-violated,Violated,Violated,No-violated,Violated,Violated,No-violated
420,LhR4g4xWyz4M5YZd37Etoi,6,6,12,0,12,0,36,0,15,3,-6,0,No-violated,No-violated,Violated,Violated,No-violated,Violated,Violated,No-violated
421,7nxPUbgYby6x7zjECTgiBo,6,6,12,0,12,0,36,0,15,3,-6,0,No-violated,No-violated,Violated,Violated,No-violated,Violated,Violated,No-violated
422,RPmE6NBkKrGqo3Veh8ZYdx,4,0,4,4,4,-4,12,12,7,7,2,-4,No-violated,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated
423,6h89dMZD77dHAtUhtSgWSw,5,5,10,0,10,0,30,0,13,3,-4,0,No-violated,No-violated,Violated,Violated,No-violated,Violated,Violated,No-violated
424,8LkByNuza34HEDsMNqU5gN,5,5,10,0,10,0,30,0,13,3,-4,0,No-violated,No-violated,Violated,Violated,No-violated,Violated,Violated,No-violated
425,TH4DFb9P453Eoe39ybyqoq,5,5,10,0,10,0,30,0,13,3,-4,0,No-violated,No-violated,Violated,Violated,No-violated,Violated,Violated,No-violated
426,iKZB5yRvyJwCNrxZKe5psB,5,5,10,0,10,0,30,0,13,3,-4,0,No-violated,No-violated,Violated,Violated,No-violated,Violated,Violated,No-violated
427,RtHCvzD8EvSVD7C8vhD8gS,0,0,0,0,0,0,0,0,3,3,6,0,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated,No-violated
428,DFwXdxL3KQqRShE3ZiHXd3,6,0,6,6,6,-6,18,18,9,9,0,-6,No-violated,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated
429,6ag3f3u9n9ESNENkgTLwJS,6,8,14,-2,14,2,42,-6,17,1,-8,2,No-violated,No-violated,Violated,Violated,Violated,Violated,Violated,Violated
430,oA4fB22s8voa8nSyjmPoAS,4,8,12,-4,12,4,36,-12,15,-1,-6,4,No-violated,No-violated,Violated,Violated,Violated,Violated,Violated,Violated
431,U5UWqE76LUWG8zHv39qunL,4,0,4,4,4,-4,12,12,7,7,2,-4,No-violated,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated
432,GuAQEWeBQZ7roYjVPstxBR,0,0,0,0,0,0,0,0,3,3,6,0,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated,No-violated
433,SMBXD29X8SxbnA8JsdYTZ2,0,0,0,0,0,0,0,0,3,3,6,0,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated,No-violated
434,amtNLmFPZVEzDYbrXUZSec,8,0,8,8,8,-8,24,24,11,11,-2,-8,No-violated,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated
435,RzZG4RLdRMzQmdeSLp456Y,8,8,16,0,16,0,48,0,19,3,-10,0,No-violated,No-violated,Violated,Violated,No-violated,Violated,Violated,No-violated
436,mH4nJFQvaMY7RFKVsMBsP3,4,8,12,-4,12,4,36,-12,15,-1,-6,4,No-violated,No-violated,Violated,Violated,Violated,Violated,Violated,Violated
437,39HLfLLf4FZsFB4YRZYzXM,2,0,2,2,2,-2,6,6,5,5,4,-2,No-violated,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated
438,QpiJBk93sUX9isH6Nd4wS4,6,2,8,4,8,-4,24,12,11,7,-2,-4,No-violated,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated
439,YfXoeKAgcGP4S6dZdWKktX,6,2,8,4,8,-4,24,12,11,7,-2,-4,No-violated,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated
440,5Z2YvabEy6HNcgoYLEFLiQ,6,2,8,4,8,-4,24,12,11,7,-2,-4,No-violated,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated
441,fJMPNXHRLrbgLazfARbPBc,6,0,6,6,6,-6,18,18,9,9,0,-6,No-violated,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated
442,ANNgjTSKQqXod456ZrxeG8,1,0,1,1,1,-1,3,3,4,4,5,-1,No-violated,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated
443,YPtP2VGoAp8KwpD2HQoN2S,1,0,1,1,1,-1,3,3,4,4,5,-1,No-violated,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated
444,AMAfgxqur8eTJx6x4VGMrc,6,0,6,6,6,-6,18,18,9,9,0,-6,No-violated,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated
445,jt74UoTEjWr8U8gEdK7JkK,8,0,8,8,8,-8,24,24,11,11,-2,-8,No-violated,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated
446,MWmG53AHxrdbUjf9FYQbWX,0,8,8,-8,8,8,24,-24,11,-5,-2,8,No-violated,No-violated,Violated,Violated,Violated,Violated,Violated,Violated
447,UUHHsb5rBnGS9X8U2fxEpo,9,0,9,9,9,-9,27,27,12,12,-3,-9,No-violated,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated
448,a8TCwX8DZf8n8wV8CMc4bz,7,0,7,7,7,-7,21,21,10,10,-1,-7,No-violated,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated
449,nsFMhvNf9EzxBQfqPEXNDU,0,0,0,0,0,0,0,0,3,3,6,0,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated,No-violated
450,mT8yARr8rxvLgSjH6im7dy,0,0,0,0,0,0,0,0,3,3,6,0,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated,No-violated
451,iTXm9LkuGkPknZpp3TZB2D,0,0,0,0,0,0,0,0,3,3,6,0,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated,No-violated
452,BKwwXpPPiS3b3HeqL5rWtr,7,0,7,7,7,-7,21,21,10,10,-1,-7,No-violated,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated
453,JqsCc9G8AygkhXszYV8eqW,7,5,12,2,12,-2,36,6,15,5,-6,-2,No-violated,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated
454,8MNFhh5hJEEUe5DGPZf7ci,7,5,12,2,12,-2,36,6,15,5,-6,-2,No-violated,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated
455,E4NZ9ZJ584yQyV3WTUxoJB,5,5,10,0,10,0,30,0,13,3,-4,0,No-violated,No-violated,Violated,Violated,No-violated,Violated,Violated,No-violated
456,K776wFZubenVzGDxUyDjVg,5,5,10,0,10,0,30,0,13,3,-4,0,No-violated,No-violated,Violated,Violated,No-violated,Violated,Violated,No-violated
457,eEt4t43nJK4ui6eYiXZwVo,0,8,8,-8,8,8,24,-24,11,-5,-2,8,No-violated,No-violated,Violated,Violated,Violated,Violated,Violated,Violated
458,MwTrnbMcj6niGnq3YxCM4b,0,5,5,-5,5,5,15,-15,8,-2,1,5,No-violated,No-violated,Violated,Violated,Violated,Violated,Violated,Violated
459,2R96sNCkeXsBpiMXGVMPGZ,0,5,5,-5,5,5,15,-15,8,-2,1,5,No-violated,No-violated,Violated,Violated,Violated,Violated,Violated,Violated
460,JYcECFvb8cohHNKdgHCb3n,0,5,5,-5,5,5,15,-15,8,-2,1,5,No-violated,No-violated,Violated,Violated,Violated,Violated,Violated,Violated
461,ZceWHmLGEzcuQett25Lf6h,4,5,9,-1,9,1,27,-3,12,2,-3,1,No-violated,No-violated,Violated,Violated,Violated,Violated,Violated,Violated
462,kuhYcuNwS2NvesRthghNY3,0,0,0,0,0,0,0,0,3,3,6,0,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated,No-violated
463,2mveQw9BapByvGVqKeWcRi,5,0,5,5,5,-5,15,15,8,8,1,-5,No-violated,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated
464,h7MToBKajFuSfpos6CyZf7,0,6,6,-6,6,6,18,-18,9,-3,0,6,No-violated,No-violated,Violated,Violated,Violated,Violated,Violated,Violated
465,Ym84Y4Cnqtj4XMaTwXzZAu,0,4,4,-4,4,4,12,-12,7,-1,2,4,No-violated,No-violated,Violated,Violated,Violated,Violated,Violated,Violated
466,nHDheZ9j7NJCcaKyiVFTxZ,4,0,4,4,4,-4,12,12,7,7,2,-4,No-violated,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated
467,36aJtZyuqbKocrLBJQSnmN,5,5,10,0,10,0,30,0,13,3,-4,0,No-violated,No-violated,Violated,Violated,No-violated,Violated,Violated,No-violated
468,FGtJR9xuJ9ecSf5X9qQEim,5,5,10,0,10,0,30,0,13,3,-4,0,No-violated,No-violated,Violated,Violated,No-violated,Violated,Violated,No-violated
469,f97zRaskRMKovdX5jQ4EK3,5,5,10,0,10,0,30,0,13,3,-4,0,No-violated,No-violated,Violated,Violated,No-violated,Violated,Violated,No-violated
470,LXTkvDuVf4VNGfSDSyA3kn,5,5,10,0,10,0,30,0,13,3,-4,0,No-violated,No-violated,Violated,Violated,No-violated,Violated,Violated,No-violated
471,Nf92WaQqPHwSPAb3pS3A68,5,4,9,1,9,-1,27,3,12,4,-3,-1,No-violated,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated
472,f4zmXUrcjETzVapgPBvcnM,0,0,0,0,0,0,0,0,3,3,6,0,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated,No-violated
473,goGPzjMdFRuYDbCKztwyJj,8,0,8,8,8,-8,24,24,11,11,-2,-8,No-violated,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated
474,mqW2Jxd9xxqBjRtTt42wZ9,0,0,0,0,0,0,0,0,3,3,6,0,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated,No-violated
475,McRrhPK52wKbJGySfiofoq,1,0,1,1,1,-1,3,3,4,4,5,-1,No-violated,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated
476,kezWPUvofNj5GfCgEXpkV7,8,0,8,8,8,-8,24,24,11,11,-2,-8,No-violated,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated
477,DDXZeiegdRSJUMwuqdMuJ2,0,0,0,0,0,0,0,0,3,3,6,0,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated,No-violated
478,DQNEWLwXxwuMfSt9AEpywH,0,0,0,0,0,0,0,0,3,3,6,0,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated,No-violated
479,3wFvJTRxwprc6QKqfrPhhr,0,0,0,0,0,0,0,0,3,3,6,0,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated,No-violated
480,FweBm6WN9zxTo2J5z2k8pp,0,0,0,0,0,0,0,0,3,3,6,0,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated,No-violated
481,e4ZFy579YfJkY2KXDjyPzF,0,0,0,0,0,0,0,0,3,3,6,0,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated,No-violated
482,JMbfvyPFNEGtkKwGmGFNnV,0,0,0,0,0,0,0,0,3,3,6,0,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated,No-violated
483,DANBUfXTWovoLcrubZ68XT,4,4,8,0,8,0,24,0,11,3,-2,0,No-violated,No-violated,Violated,Violated,No-violated,Violated,Violated,No-violated
484,GzQ5XWEWhSLXfeQMp852on,4,4,8,0,8,0,24,0,11,3,-2,0,No-violated,No-violated,Violated,Violated,No-violated,Violated,Violated,No-violated
485,Lpw9zTSuLxiBq7YQ4LbDfb,4,4,8,0,8,0,24,0,11,3,-2,0,No-violated,No-violated,Violated,Violated,No-violated,Violated,Violated,No-violated
486,fwVHvp3JEuQVqYFjCEH2kH,4,4,8,0,8,0,24,0,11,3,-2,0,No-violated,No-violated,Violated,Violated,No-violated,Violated,Violated,No-violated
