,id,input_a,input_b,output_add,output_sub,output_add_MR1,output_sub_MR1,output_add_MR2,output_sub_MR2,output_add_MR3,output_sub_MR3,output_add_MR4,output_sub_MR4,MR1_checker_add,MR2_checker_add,MR3_checker_add,MR4_checker_add,MR1_checker_sub,MR2_checker_sub,MR3_checker_sub,MR4_checker_sub
313,QFgK4TxTeyD8xDtiaHEQdJ,0,0,0,0,0,0,0,0,6,0,-6,0,No-violated,Violated,Violated,Violated,No-violated,Violated,No-violated,No-violated
314,EABaj4KbhVMHafoikkiivL,4,0,4,4,4,-4,12,12,10,4,-2,4,No-violated,No-violated,Violated,Violated,Violated,No-violated,No-violated,No-violated
315,8hUpKoFHo5xnHW5uTokoTC,0,0,0,0,0,0,0,0,6,0,-6,0,No-violated,Violated,Violated,Violated,No-violated,Violated,No-violated,No-violated
316,cSTreXvrnLVR2FynFM4tu3,0,0,0,0,0,0,0,0,6,0,-6,0,No-violated,Violated,Violated,Violated,No-violated,Violated,No-violated,No-violated
317,SykvoWDhWsDKWTfePQX5bC,0,0,0,0,0,0,0,0,6,0,-6,0,No-violated,Violated,Violated,Violated,No-violated,Violated,No-violated,No-violated
318,2QVBd6W7wvcqVvY5hf6PL3,0,0,0,0,0,0,0,0,6,0,-6,0,No-violated,Violated,Violated,Violated,No-violated,Violated,No-violated,No-violated
319,3gt3J9eEnt4itERpA4tamn,0,0,0,0,0,0,0,0,6,0,-6,0,No-violated,Violated,Violated,Violated,No-violated,Violated,No-violated,No-violated
320,5uoaZ6pWHgtAopRksNucHZ,0,0,0,0,0,0,0,0,6,0,-6,0,No-violated,Violated,Violated,Violated,No-violated,Violated,No-violated,No-violated
321,MF4uqzX26pW2trVnuFej85,0,0,0,0,0,0,0,0,6,0,-6,0,No-violated,Violated,Violated,Violated,No-violated,Violated,No-violated,No-violated
322,HHFaK2Aw4xHTSZTc9CGEYi,0,0,0,0,0,0,0,0,6,0,-6,0,No-violated,Violated,Violated,Violated,No-violated,Violated,No-violated,No-violated
323,dNCWyZNvS8VnkH5CXdt9yM,6,0,6,6,6,-6,18,18,12,6,0,6,No-violated,No-violated,Violated,Violated,Violated,No-violated,No-violated,No-violated
324,XpsfAGjp9F42r4VRKkpWVW,1,0,1,1,1,-1,3,3,7,1,-5,1,No-violated,No-violated,Violated,Violated,Violated,No-violated,No-violated,No-violated
325,RVDRWymRpVKTPEPhuwUcyJ,6,0,6,6,6,-6,18,18,12,6,0,6,No-violated,No-violated,Violated,Violated,Violated,No-violated,No-violated,No-violated
326,DJxShEEko6xm2Ffcydu77x,6,6,12,0,12,0,36,0,18,0,6,0,No-violated,No-violated,Violated,Violated,No-violated,Violated,No-violated,No-violated
327,GQtuu6Z4uBs8D8e5GQWbc8,8,0,8,8,8,-8,24,24,14,8,2,8,No-violated,No-violated,Violated,Violated,Violated,No-violated,No-violated,No-violated
328,KNyxYNvcynfteS7FkpcuRj,8,0,8,8,8,-8,24,24,14,8,2,8,No-violated,No-violated,Violated,Violated,Violated,No-violated,No-violated,No-violated
329,MHegbrbaTAxSnHk3baUCUG,8,0,8,8,8,-8,24,24,14,8,2,8,No-violated,No-violated,Violated,Violated,Violated,No-violated,No-violated,No-violated
330,Yur6jpUfCagnWQK9VR4L5D,8,0,8,8,8,-8,24,24,14,8,2,8,No-violated,No-violated,Violated,Violated,Violated,No-violated,No-violated,No-violated
331,K6UYzu2UmrFcQA8o7zSWtX,8,0,8,8,8,-8,24,24,14,8,2,8,No-violated,No-violated,Violated,Violated,Violated,No-violated,No-violated,No-violated
332,BVkdiaVNQQB69zviCge8Y7,0,6,6,-6,6,6,18,-18,12,-6,0,-6,No-violated,No-violated,Violated,Violated,Violated,Violated,No-violated,No-violated
333,8gcgcoLZdo989oCUNhWeFP,0,6,6,-6,6,6,18,-18,12,-6,0,-6,No-violated,No-violated,Violated,Violated,Violated,Violated,No-violated,No-violated
334,LVrHZpu78z5FBy6un8UPbF,4,6,10,-2,10,2,30,-6,16,-2,4,-2,No-violated,No-violated,Violated,Violated,Violated,Violated,No-violated,No-violated
335,QC97JZVH7SA8SvgwKfAtkV,4,6,10,-2,10,2,30,-6,16,-2,4,-2,No-violated,No-violated,Violated,Violated,Violated,Violated,No-violated,No-violated
336,Aq85X4VET6MFtfKLAcKPXJ,4,0,4,4,4,-4,12,12,10,4,-2,4,No-violated,No-violated,Violated,Violated,Violated,No-violated,No-violated,No-violated
337,2FLUdgdV5K5JrKi3zwxbEA,2,0,2,2,2,-2,6,6,8,2,-4,2,No-violated,No-violated,Violated,Violated,Violated,No-violated,No-violated,No-violated
338,9HVHuZYz3STnBoLZ65apvr,7,0,7,7,7,-7,21,21,13,7,1,7,No-violated,No-violated,Violated,Violated,Violated,No-violated,No-violated,No-violated
339,9TDMqoBtwxzPv9qaHqzGd8,0,7,7,-7,7,7,21,-21,13,-7,1,-7,No-violated,No-violated,Violated,Violated,Violated,Violated,No-violated,No-violated
340,fsGJz2xsigbJxd5KgoLTdn,5,5,10,0,10,0,30,0,16,0,4,0,No-violated,No-violated,Violated,Violated,No-violated,Violated,No-violated,No-violated
341,gSKfkC6zyUYiAMtnBCHTHr,5,5,10,0,10,0,30,0,16,0,4,0,No-violated,No-violated,Violated,Violated,No-violated,Violated,No-violated,No-violated
342,Jfk8dyeDzGRKU9YVNNmcse,5,0,5,5,5,-5,15,15,11,5,-1,5,No-violated,No-violated,Violated,Violated,Violated,No-violated,No-violated,No-violated
343,AnqrQXXHYvAq6E6iaRiuEq,0,0,0,0,0,0,0,0,6,0,-6,0,No-violated,Violated,Violated,Violated,No-violated,Violated,No-violated,No-violated
344,caQijwf6CzFQhVqG6jfnPx,0,7,7,-7,7,7,21,-21,13,-7,1,-7,No-violated,No-violated,Violated,Violated,Violated,Violated,No-violated,No-violated
345,cUsbMqxPUbLk8kRqtmXMbU,0,7,7,-7,7,7,21,-21,13,-7,1,-7,No-violated,No-violated,Violated,Violated,Violated,Violated,No-violated,No-violated
346,6vvUjHpRSpLCzYHcAUMcbv,0,7,7,-7,7,7,21,-21,13,-7,1,-7,No-violated,No-violated,Violated,Violated,Violated,Violated,No-violated,No-violated
347,kceMWpZrqADqf9cxp7my5y,0,0,0,0,0,0,0,0,6,0,-6,0,No-violated,Violated,Violated,Violated,No-violated,Violated,No-violated,No-violated
348,6jthAM4oyLXrXisXM7RWix,0,0,0,0,0,0,0,0,6,0,-6,0,No-violated,Violated,Violated,Violated,No-violated,Violated,No-violated,No-violated
349,CBX5UzVmYU8TTKLdGxu3Ye,0,0,0,0,0,0,0,0,6,0,-6,0,No-violated,Violated,Violated,Violated,No-violated,Violated,No-violated,No-violated
350,SegKM2WbVsbyAByCHrpSs2,0,0,0,0,0,0,0,0,6,0,-6,0,No-violated,Violated,Violated,Violated,No-violated,Violated,No-violated,No-violated
351,CWNx2amunkKCswAvyBjmgx,0,2,2,-2,2,2,6,-6,8,-2,-4,-2,No-violated,No-violated,Violated,Violated,Violated,Violated,No-violated,No-violated
352,hkvsroNt3QqxjGrCECZPqB,0,3,3,-3,3,3,9,-9,9,-3,-3,-3,No-violated,No-violated,Violated,Violated,Violated,Violated,No-violated,No-violated
353,JKsrZNnqPTkbmTqJ9DaSRe,3,0,3,3,3,-3,9,9,9,3,-3,3,No-violated,No-violated,Violated,Violated,Violated,No-violated,No-violated,No-violated
354,D9D7QBbsXXeynoBePx5vGk,5,5,10,0,10,0,30,0,16,0,4,0,No-violated,No-violated,Violated,Violated,No-violated,Violated,No-violated,No-violated
355,fRXSRpLpygFcxz92EPCeNq,5,5,10,0,10,0,30,0,16,0,4,0,No-violated,No-violated,Violated,Violated,No-violated,Violated,No-violated,No-violated
356,AJXAPKRyMqmJMXVdykRAzB,6,5,11,1,11,-1,33,3,17,1,5,1,No-violated,No-violated,Violated,Violated,Violated,No-violated,No-violated,No-violated
357,kFe2ZL7MM6BsKTBJoizeiJ,5,5,10,0,10,0,30,0,16,0,4,0,No-violated,No-violated,Violated,Violated,No-violated,Violated,No-violated,No-violated
358,72vetheoB4hgUTeSy4eQ8X,5,5,10,0,10,0,30,0,16,0,4,0,No-violated,No-violated,Violated,Violated,No-violated,Violated,No-violated,No-violated
359,QadrUX5ZHFAf28vXqdcUNd,5,5,10,0,10,0,30,0,16,0,4,0,No-violated,No-violated,Violated,Violated,No-violated,Violated,No-violated,No-violated
360,GzU3oUkZyoQBhVZHahtSM8,5,0,5,5,5,-5,15,15,11,5,-1,5,No-violated,No-violated,Violated,Violated,Violated,No-violated,No-violated,No-violated
361,7aiLLrsf64MCbBzeQwXNL9,5,0,5,5,5,-5,15,15,11,5,-1,5,No-violated,No-violated,Violated,Violated,Violated,No-violated,No-violated,No-violated
362,3UoqU77wc83Hn9bA9pKvcR,0,5,5,-5,5,5,15,-15,11,-5,-1,-5,No-violated,No-violated,Violated,Violated,Violated,Violated,No-violated,No-violated
363,Tp2GdWbQC99keHsZvjDGrR,0,4,4,-4,4,4,12,-12,10,-4,-2,-4,No-violated,No-violated,Violated,Violated,Violated,Violated,No-violated,No-violated
364,Xmhw6Pg9UKwLcnSGs2mrWo,0,1,1,-1,1,1,3,-3,7,-1,-5,-1,No-violated,No-violated,Violated,Violated,Violated,Violated,No-violated,No-violated
365,FjPujry64z7VzPmiKnAGBV,5,1,6,4,6,-4,18,12,12,4,0,4,No-violated,No-violated,Violated,Violated,Violated,No-violated,No-violated,No-violated
366,5JcXkGiFvPthMnfjKTSJzD,1,5,6,-4,6,4,18,-12,12,-4,0,-4,No-violated,No-violated,Violated,Violated,Violated,Violated,No-violated,No-violated
367,FDm6ZJ3y93SEpuE5QrRPP3,0,0,0,0,0,0,0,0,6,0,-6,0,No-violated,Violated,Violated,Violated,No-violated,Violated,No-violated,No-violated
368,MeeAcdhxa2oTV6Qi9gw7kV,0,1,1,-1,1,1,3,-3,7,-1,-5,-1,No-violated,No-violated,Violated,Violated,Violated,Violated,No-violated,No-violated
369,nSmVARNPTtKnbsXvTGQgMC,1,0,1,1,1,-1,3,3,7,1,-5,1,No-violated,No-violated,Violated,Violated,Violated,No-violated,No-violated,No-violated
370,SAtwx6DSm5HBoJgMcqJnjQ,1,0,1,1,1,-1,3,3,7,1,-5,1,No-violated,No-violated,Violated,Violated,Violated,No-violated,No-violated,No-violated
371,PZxJ235Fuz43bhQ3hqmWBi,1,0,1,1,1,-1,3,3,7,1,-5,1,No-violated,No-violated,Violated,Violated,Violated,No-violated,No-violated,No-violated
372,T4C5pBvtAw8Y9Hozb3x66w,0,0,0,0,0,0,0,0,6,0,-6,0,No-violated,Violated,Violated,Violated,No-violated,Violated,No-violated,No-violated
373,63JDCerKyY6VQ7sGrUngWQ,2,0,2,2,2,-2,6,6,8,2,-4,2,No-violated,No-violated,Violated,Violated,Violated,No-violated,No-violated,No-violated
374,MJ7UHMsfKjXYT47wGogCXJ,2,0,2,2,2,-2,6,6,8,2,-4,2,No-violated,No-violated,Violated,Violated,Violated,No-violated,No-violated,No-violated
375,392pyv4VDM9PNbMw2tPbRa,2,0,2,2,2,-2,6,6,8,2,-4,2,No-violated,No-violated,Violated,Violated,Violated,No-violated,No-violated,No-violated
376,6xMbzLVGJGwV4LkgF6fmtm,2,0,2,2,2,-2,6,6,8,2,-4,2,No-violated,No-violated,Violated,Violated,Violated,No-violated,No-violated,No-violated
377,CsMFKdTfhSuETxooHaCTAd,0,0,0,0,0,0,0,0,6,0,-6,0,No-violated,Violated,Violated,Violated,No-violated,Violated,No-violated,No-violated
378,2zv5kwyZgDVWrTaJyMjBts,0,7,7,-7,7,7,21,-21,13,-7,1,-7,No-violated,No-violated,Violated,Violated,Violated,Violated,No-violated,No-violated
379,X2TzpPwsHoLFt2bRv5wVkg,0,0,0,0,0,0,0,0,6,0,-6,0,No-violated,Violated,Violated,Violated,No-violated,Violated,No-violated,No-violated
380,KUwurG8CgXWFLFn3JkXx7a,0,0,0,0,0,0,0,0,6,0,-6,0,No-violated,Violated,Violated,Violated,No-violated,Violated,No-violated,No-violated
381,BH8veEF2PUgJjyDp8UcDsP,0,0,0,0,0,0,0,0,6,0,-6,0,No-violated,Violated,Violated,Violated,No-violated,Violated,No-violated,No-violated
382,7UdmV2dvmeZCWEMtngVVs4,2,0,2,2,2,-2,6,6,8,2,-4,2,No-violated,No-violated,Violated,Violated,Violated,No-violated,No-violated,No-violated
383,3CirBJqgzvD9ZPVp3FkjVk,1,1,2,0,2,0,6,0,8,0,-4,0,No-violated,No-violated,Violated,Violated,No-violated,Violated,No-violated,No-violated
384,AuM4MGHdAoHLeMZESaCwf9,1,1,2,0,2,0,6,0,8,0,-4,0,No-violated,No-violated,Violated,Violated,No-violated,Violated,No-violated,No-violated
385,Aevmm3ZUnyjDC4pwLSsPLQ,1,1,2,0,2,0,6,0,8,0,-4,0,No-violated,No-violated,Violated,Violated,No-violated,Violated,No-violated,No-violated
386,dQhkPHVhdLb4tx3rcAnVNH,1,1,2,0,2,0,6,0,8,0,-4,0,No-violated,No-violated,Violated,Violated,No-violated,Violated,No-violated,No-violated
387,CxkL3k9tAjFbAWH3tsEjMH,0,1,1,-1,1,1,3,-3,7,-1,-5,-1,No-violated,No-violated,Violated,Violated,Violated,Violated,No-violated,No-violated
388,JcANgCLUrUUwopWbBbwHDN,1,1,2,0,2,0,6,0,8,0,-4,0,No-violated,No-violated,Violated,Violated,No-violated,Violated,No-violated,No-violated
389,T6Ts8rVyA6ATVGZ4sZnFJK,1,0,1,1,1,-1,3,3,7,1,-5,1,No-violated,No-violated,Violated,Violated,Violated,No-violated,No-violated,No-violated
390,Ve9Y36ieXRKM8vaLtKpcTc,0,1,1,-1,1,1,3,-3,7,-1,-5,-1,No-violated,No-violated,Violated,Violated,Violated,Violated,No-violated,No-violated
391,h27JyA2PM3fXf4h6Epfwb9,0,1,1,-1,1,1,3,-3,7,-1,-5,-1,No-violated,No-violated,Violated,Violated,Violated,Violated,No-violated,No-violated
392,NMqZu6tAXT8firZ7KMDjP7,0,0,0,0,0,0,0,0,6,0,-6,0,No-violated,Violated,Violated,Violated,No-violated,Violated,No-violated,No-violated
393,FsiQXPiavfVrrW73jZdbNW,0,0,0,0,0,0,0,0,6,0,-6,0,No-violated,Violated,Violated,Violated,No-violated,Violated,No-violated,No-violated
394,e76mtWtn8RhyAxtkH8bC6U,0,6,6,-6,6,6,18,-18,12,-6,0,-6,No-violated,No-violated,Violated,Violated,Violated,Violated,No-violated,No-violated
395,JbQRC4Lxxz9r35jMrVCphP,8,6,14,2,14,-2,42,6,20,2,8,2,No-violated,No-violated,Violated,Violated,Violated,No-violated,No-violated,No-violated
396,VttxWzpKky8ES5C6DvtGqb,4,8,12,-4,12,4,36,-12,18,-4,6,-4,No-violated,No-violated,Violated,Violated,Violated,Violated,No-violated,No-violated
397,EibbUFmsABYXNkM9EDGaK6,4,0,4,4,4,-4,12,12,10,4,-2,4,No-violated,No-violated,Violated,Violated,Violated,No-violated,No-violated,No-violated
398,EK9wf7znoRvhygomXtoGK9,8,0,8,8,8,-8,24,24,14,8,2,8,No-violated,No-violated,Violated,Violated,Violated,No-violated,No-violated,No-violated
399,248f2dGK2T6Rr2MGyVCQKR,8,2,10,6,10,-6,30,18,16,6,4,6,No-violated,No-violated,Violated,Violated,Violated,No-violated,No-violated,No-violated
400,RdPjzhohmBfL6BPHnfCvNC,0,0,0,0,0,0,0,0,6,0,-6,0,No-violated,Violated,Violated,Violated,No-violated,Violated,No-violated,No-violated
401,D5epEg5Sz35rWV5ibjg9bH,2,0,2,2,2,-2,6,6,8,2,-4,2,No-violated,No-violated,Violated,Violated,Violated,No-violated,No-violated,No-violated
402,2VQZsm8xfMxRup2WM7oHya,2,0,2,2,2,-2,6,6,8,2,-4,2,No-violated,No-violated,Violated,Violated,Violated,No-violated,No-violated,No-violated
403,YhSwbnS4vNXCnhMPHqcJhK,5,5,10,0,10,0,30,0,16,0,4,0,No-violated,No-violated,Violated,Violated,No-violated,Violated,No-violated,No-violated
404,RJLiGfDeqNsCVYdoNFb6YF,5,5,10,0,10,0,30,0,16,0,4,0,No-violated,No-violated,Violated,Violated,No-violated,Violated,No-violated,No-violated
405,nR5uttq5kXCHUgrou4jPoS,5,5,10,0,10,0,30,0,16,0,4,0,No-violated,No-violated,Violated,Violated,No-violated,Violated,No-violated,No-violated
406,jQAd3ndZdgxF8KhEcM2wPg,5,5,10,0,10,0,30,0,16,0,4,0,No-violated,No-violated,Violated,Violated,No-violated,Violated,No-violated,No-violated
407,BhDWDntmVFbFGyLSxwWWQ2,6,6,12,0,12,0,36,0,18,0,6,0,No-violated,No-violated,Violated,Violated,No-violated,Violated,No-violated,No-violated
408,kmydFWmRzXtNiyfTYxjhnu,6,6,12,0,12,0,36,0,18,0,6,0,No-violated,No-violated,Violated,Violated,No-violated,Violated,No-violated,No-violated
409,en7mvh2STFG3e87jA2FVgG,2,6,8,-4,8,4,24,-12,14,-4,2,-4,No-violated,No-violated,Violated,Violated,Violated,Violated,No-violated,No-violated
410,EvMHd8t7iDRoa85oMFZNbT,2,6,8,-4,8,4,24,-12,14,-4,2,-4,No-violated,No-violated,Violated,Violated,Violated,Violated,No-violated,No-violated
411,i3Hk3Y3M8ypMyqD2aB5ih9,2,6,8,-4,8,4,24,-12,14,-4,2,-4,No-violated,No-violated,Violated,Violated,Violated,Violated,No-violated,No-violated
412,R25XTCGhSaWwamdrysp7P7,8,0,8,8,8,-8,24,24,14,8,2,8,No-violated,No-violated,Violated,Violated,Violated,No-violated,No-violated,No-violated
413,3SeyyC5hp3sETcr99gUvUy,8,0,8,8,8,-8,24,24,14,8,2,8,No-violated,No-violated,Violated,Violated,Violated,No-violated,No-violated,No-violated
414,DgybRFa8L9EE9eB5bvrjNy,8,0,8,8,8,-8,24,24,14,8,2,8,No-violated,No-violated,Violated,Violated,Violated,No-violated,No-violated,No-violated
415,E7nFc54xBzP9zdxepPt6Xe,8,6,14,2,14,-2,42,6,20,2,8,2,No-violated,No-violated,Violated,Violated,Violated,No-violated,No-violated,No-violated
416,R9TTQ6WbJZrnJfszZvCERM,8,8,16,0,16,0,48,0,22,0,10,0,No-violated,No-violated,Violated,Violated,No-violated,Violated,No-violated,No-violated
417,jcypawfe9SARuBsifiC83g,0,0,0,0,0,0,0,0,6,0,-6,0,No-violated,Violated,Violated,Violated,No-violated,Violated,No-violated,No-violated
418,kDUyY7wCqCPAuxnMzGncBr,0,0,0,0,0,0,0,0,6,0,-6,0,No-violated,Violated,Violated,Violated,No-violated,Violated,No-violated,No-violated
419,K74fmKBk9ixNPoqCqMeq8R,4,0,4,4,4,-4,12,12,10,4,-2,4,No-violated,No-violated,Violated,Violated,Violated,No-violated,No-violated,No-violated
420,8vqNsrs6aXSQ3YXUCGv65a,0,0,0,0,0,0,0,0,6,0,-6,0,No-violated,Violated,Violated,Violated,No-violated,Violated,No-violated,No-violated
421,3VwYdKuwPWvsm8YgDFuHqV,0,6,6,-6,6,6,18,-18,12,-6,0,-6,No-violated,No-violated,Violated,Violated,Violated,Violated,No-violated,No-violated
422,WSa98KRDF2QobCgfmadLM9,6,0,6,6,6,-6,18,18,12,6,0,6,No-violated,No-violated,Violated,Violated,Violated,No-violated,No-violated,No-violated
423,mRx4r4EvALxUcgBk26fTDr,6,2,8,4,8,-4,24,12,14,4,2,4,No-violated,No-violated,Violated,Violated,Violated,No-violated,No-violated,No-violated
424,TdDhN7AX3rRotivQL7ezCN,2,2,4,0,4,0,12,0,10,0,-2,0,No-violated,No-violated,Violated,Violated,No-violated,Violated,No-violated,No-violated
425,Vyptv4C4raqoGTRpKk4JWT,2,0,2,2,2,-2,6,6,8,2,-4,2,No-violated,No-violated,Violated,Violated,Violated,No-violated,No-violated,No-violated
426,F2Ruft385PhEK9dW45uS2t,2,2,4,0,4,0,12,0,10,0,-2,0,No-violated,No-violated,Violated,Violated,No-violated,Violated,No-violated,No-violated
427,2xktkqGvb5i7frGTdkuBkg,0,5,5,-5,5,5,15,-15,11,-5,-1,-5,No-violated,No-violated,Violated,Violated,Violated,Violated,No-violated,No-violated
428,2dXZw5GoxBzPHbWh2fQfJt,0,0,0,0,0,0,0,0,6,0,-6,0,No-violated,Violated,Violated,Violated,No-violated,Violated,No-violated,No-violated
429,7VAusovrJT8fwmZ8HLp9G9,0,0,0,0,0,0,0,0,6,0,-6,0,No-violated,Violated,Violated,Violated,No-violated,Violated,No-violated,No-violated
430,JkCqktYAGLv92nwnDfWh8j,0,0,0,0,0,0,0,0,6,0,-6,0,No-violated,Violated,Violated,Violated,No-violated,Violated,No-violated,No-violated
431,YQsBXxWh7oJZekBrARaJBM,0,0,0,0,0,0,0,0,6,0,-6,0,No-violated,Violated,Violated,Violated,No-violated,Violated,No-violated,No-violated
432,cakFpVnGShe5badnfhXGGH,9,0,9,9,9,-9,27,27,15,9,3,9,No-violated,No-violated,Violated,Violated,Violated,No-violated,No-violated,No-violated
433,JHhsUjRQA7S3vDacHzxp9M,0,9,9,-9,9,9,27,-27,15,-9,3,-9,No-violated,No-violated,Violated,Violated,Violated,Violated,No-violated,No-violated
434,6LjwRwSQ5S8VZfkYcaWE6s,4,9,13,-5,13,5,39,-15,19,-5,7,-5,No-violated,No-violated,Violated,Violated,Violated,Violated,No-violated,No-violated
435,RuVDWnZvpvTe4DGfpcwV8w,9,0,9,9,9,-9,27,27,15,9,3,9,No-violated,No-violated,Violated,Violated,Violated,No-violated,No-violated,No-violated
436,AZmREBvnrpt7AErNQQV3Hs,0,0,0,0,0,0,0,0,6,0,-6,0,No-violated,Violated,Violated,Violated,No-violated,Violated,No-violated,No-violated
437,dcLUAFkgGRXgqxzSHSaQqQ,9,0,9,9,9,-9,27,27,15,9,3,9,No-violated,No-violated,Violated,Violated,Violated,No-violated,No-violated,No-violated
438,fy2banZQBeahRfoN5uCudG,1,0,1,1,1,-1,3,3,7,1,-5,1,No-violated,No-violated,Violated,Violated,Violated,No-violated,No-violated,No-violated
439,QndKWFf8yN8qwFHBKGQiyG,2,1,3,1,3,-1,9,3,9,1,-3,1,No-violated,No-violated,Violated,Violated,Violated,No-violated,No-violated,No-violated
440,UhM5NfE3tNEyM39mjvUQE5,0,1,1,-1,1,1,3,-3,7,-1,-5,-1,No-violated,No-violated,Violated,Violated,Violated,Violated,No-violated,No-violated
441,QHYmxYnzoAgAWo5YZoXD4m,0,0,0,0,0,0,0,0,6,0,-6,0,No-violated,Violated,Violated,Violated,No-violated,Violated,No-violated,No-violated
442,8pngg6SWYSFKNDGMsYAtoM,4,4,8,0,8,0,24,0,14,0,2,0,No-violated,No-violated,Violated,Violated,No-violated,Violated,No-violated,No-violated
443,VPyVW2R7pXqTxL3D5jTaGQ,4,4,8,0,8,0,24,0,14,0,2,0,No-violated,No-violated,Violated,Violated,No-violated,Violated,No-violated,No-violated
444,gDKribCQPByVCG524pQKwj,4,4,8,0,8,0,24,0,14,0,2,0,No-violated,No-violated,Violated,Violated,No-violated,Violated,No-violated,No-violated
445,KSii3sebRV9bFZkvZ9nNmU,4,7,11,-3,11,3,33,-9,17,-3,5,-3,No-violated,No-violated,Violated,Violated,Violated,Violated,No-violated,No-violated
446,gUFW2pqFhsQiiJEE9x68MF,6,7,13,-1,13,1,39,-3,19,-1,7,-1,No-violated,No-violated,Violated,Violated,Violated,Violated,No-violated,No-violated
447,K3DJKsrBdjUzYYAS6HLhqE,5,0,5,5,5,-5,15,15,11,5,-1,5,No-violated,No-violated,Violated,Violated,Violated,No-violated,No-violated,No-violated
448,JrVF6S8ZWcKCNp8vN4og9X,0,0,0,0,0,0,0,0,6,0,-6,0,No-violated,Violated,Violated,Violated,No-violated,Violated,No-violated,No-violated
449,bsRdTdvoWL2WFoFna5zP73,0,0,0,0,0,0,0,0,6,0,-6,0,No-violated,Violated,Violated,Violated,No-violated,Violated,No-violated,No-violated
450,4wDaMPRMp9ELttBYrTaWeT,0,0,0,0,0,0,0,0,6,0,-6,0,No-violated,Violated,Violated,Violated,No-violated,Violated,No-violated,No-violated
451,ezDVHHMEA9AtyqucHmXobS,1,0,1,1,1,-1,3,3,7,1,-5,1,No-violated,No-violated,Violated,Violated,Violated,No-violated,No-violated,No-violated
452,jmUkD4vj5XJnvabQxW6tJR,0,0,0,0,0,0,0,0,6,0,-6,0,No-violated,Violated,Violated,Violated,No-violated,Violated,No-violated,No-violated
453,Pk2y7b4TY2MkTkqJMQWvi3,7,0,7,7,7,-7,21,21,13,7,1,7,No-violated,No-violated,Violated,Violated,Violated,No-violated,No-violated,No-violated
454,aQhobgzpPd7drXcjMCTaKf,7,7,14,0,14,0,42,0,20,0,8,0,No-violated,No-violated,Violated,Violated,No-violated,Violated,No-violated,No-violated
455,5SGw3HdwuovqNk79PwGiPg,7,9,16,-2,16,2,48,-6,22,-2,10,-2,No-violated,No-violated,Violated,Violated,Violated,Violated,No-violated,No-violated
456,cmxgcZM6ZVqyqnvBzeK8DJ,7,9,16,-2,16,2,48,-6,22,-2,10,-2,No-violated,No-violated,Violated,Violated,Violated,Violated,No-violated,No-violated
457,YzqaKJxPvcSmBX2BM58MCC,5,0,5,5,5,-5,15,15,11,5,-1,5,No-violated,No-violated,Violated,Violated,Violated,No-violated,No-violated,No-violated
458,L3PZK8Bu4b6BR6dmxnBGfs,9,0,9,9,9,-9,27,27,15,9,3,9,No-violated,No-violated,Violated,Violated,Violated,No-violated,No-violated,No-violated
459,nWzYQrFgbRF84m5vCa6rSb,9,0,9,9,9,-9,27,27,15,9,3,9,No-violated,No-violated,Violated,Violated,Violated,No-violated,No-violated,No-violated
460,GeYjgV7ejNnMGJkdyJpqZq,9,0,9,9,9,-9,27,27,15,9,3,9,No-violated,No-violated,Violated,Violated,Violated,No-violated,No-violated,No-violated
461,N2PNcgdLEauTU6DvdzFnJW,9,0,9,9,9,-9,27,27,15,9,3,9,No-violated,No-violated,Violated,Violated,Violated,No-violated,No-violated,No-violated
462,8XPgp33h7qjUbE5qBAVEhq,4,0,4,4,4,-4,12,12,10,4,-2,4,No-violated,No-violated,Violated,Violated,Violated,No-violated,No-violated,No-violated
463,gtYz8QWvAGvLXPkKDNqZuD,6,0,6,6,6,-6,18,18,12,6,0,6,No-violated,No-violated,Violated,Violated,Violated,No-violated,No-violated,No-violated
464,kk4bhAFDXYakGmLiRy4jM9,0,0,0,0,0,0,0,0,6,0,-6,0,No-violated,Violated,Violated,Violated,No-violated,Violated,No-violated,No-violated
465,AAJET2eU2ws9QgmXMZC3qk,0,5,5,-5,5,5,15,-15,11,-5,-1,-5,No-violated,No-violated,Violated,Violated,Violated,Violated,No-violated,No-violated
466,SuU4AmxbfkXvB2ggE4473Q,0,3,3,-3,3,3,9,-9,9,-3,-3,-3,No-violated,No-violated,Violated,Violated,Violated,Violated,No-violated,No-violated
467,oGwjZAS8JTCqucPqwvUxHD,1,1,2,0,2,0,6,0,8,0,-4,0,No-violated,No-violated,Violated,Violated,No-violated,Violated,No-violated,No-violated
468,5M7pAWgZkUaE3frCuZd5rH,9,4,13,5,13,-5,39,15,19,5,7,5,No-violated,No-violated,Violated,Violated,Violated,No-violated,No-violated,No-violated
469,eb3u2FGdiurWhqxueqHQud,9,4,13,5,13,-5,39,15,19,5,7,5,No-violated,No-violated,Violated,Violated,Violated,No-violated,No-violated,No-violated
470,GPczPhGJcE5FKbvTjmdydu,4,4,8,0,8,0,24,0,14,0,2,0,No-violated,No-violated,Violated,Violated,No-violated,Violated,No-violated,No-violated
471,eZTZGtFMp93C5LyWjAAHNz,4,4,8,0,8,0,24,0,14,0,2,0,No-violated,No-violated,Violated,Violated,No-violated,Violated,No-violated,No-violated
472,hrhmAp6YRLXHbXefzrsJz3,0,0,0,0,0,0,0,0,6,0,-6,0,No-violated,Violated,Violated,Violated,No-violated,Violated,No-violated,No-violated
